Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     470/940         ScenarioLoader::GetNumExperiments() [373]
                0.00    0.00     470/940         Experiment::Experiment(Experiment const&) [107]
[277]    0.0    0.00    0.00     940         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [277]
-----------------------------------------------
                0.00    0.00     940/940         std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) <cycle 2> [218]
[278]    0.0    0.00    0.00     940         std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [278]
-----------------------------------------------
                                 940             std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) <cycle 2> [218]
[279]    0.0    0.00    0.00     940         std::_Niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) <cycle 2> [279]
                                 940             ScenarioLoader::ScenarioLoader(char const*) <cycle 2> [210]
-----------------------------------------------
                0.00    0.00     470/940         std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_impl::_Vector_impl(std::allocator<xyLoc> const&) [110]
                0.00    0.00     470/940         std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_M_create_storage(unsigned long) [97]
[280]    0.0    0.00    0.00     940         int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [280]
-----------------------------------------------
                                 940             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[281]    0.0    0.00    0.00     940         stats* std::__copy_move_backward_a2<false, stats*, stats*>(stats*, stats*, stats*) <cycle 2> [281]
                                 940             std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) <cycle 2> [218]
-----------------------------------------------
                                 940             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[282]    0.0    0.00    0.00     940         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) <cycle 2> [282]
                0.00    0.00     470/1880        stats* std::__addressof<stats>(stats&) [257]
                                 470             stats::operator=(stats const&) <cycle 2> [275]
-----------------------------------------------
                0.00    0.00     940/940         ScenarioLoader::ScenarioLoader(char const*) <cycle 2> [210]
[283]    0.0    0.00    0.00     940         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [283]
                0.00    0.00     940/7081        int* std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) [224]
-----------------------------------------------
                0.00    0.00     468/938         stats::GetPathLength() [65]
                0.00    0.00     470/938         main <cycle 2> [120]
[284]    0.0    0.00    0.00     938         ScenarioLoader::~ScenarioLoader() [284]
-----------------------------------------------
                                 470             std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_base(unsigned long, std::allocator<xyLoc> const&) <cycle 2> [303]
                0.00    0.00     460/12333462     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [115]
[285]    0.0    0.00    0.00     930         std::allocator<double>::~allocator() <cycle 2> [285]
                                 930             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) <cycle 2> [276]
-----------------------------------------------
                0.00    0.00     840/840         double std::accumulate<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double) [79]
[286]    0.0    0.00    0.00     840         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator++() [286]
-----------------------------------------------
                                  40             _fini <cycle 2> [22]
                                 471             stats::stats() <cycle 2> [223]
[287]    0.0    0.00    0.00     511         std::vector<int, std::allocator<int> >::push_back(int const&) <cycle 2> [287]
                                   1             std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) <cycle 2> [215]
                                   1             std::vector<stats, std::allocator<stats> >::_M_erase_at_end(stats*) <cycle 2> [144]
-----------------------------------------------
                0.00    0.00       2/505         main <cycle 2> [120]
                0.00    0.00      11/505         void std::__push_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator>) [152]
                0.00    0.00      11/505         std::vector<State*, std::allocator<State*> >::begin() const [162]
                0.00    0.00      11/505         std::vector<State*, std::allocator<State*> >::end() const [161]
                0.00    0.00     470/505         std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) [56]
[288]    0.0    0.00    0.00     505         __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::base() const [288]
-----------------------------------------------
                                 490             std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
[289]    0.0    0.00    0.00     490         double* std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<double>(double const*, double const*, double*) <cycle 2> [289]
                                 470             int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) <cycle 2> [311]
-----------------------------------------------
                0.00    0.00       2/488         __gnu_cxx::__alloc_traits<std::allocator<xyLoc> >::allocate(std::allocator<xyLoc>&, unsigned long) [344]
                0.00    0.00       3/488         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [356]
                0.00    0.00      11/488         void std::_Destroy<State**>(State**, State**) [294]
                0.00    0.00     472/488         std::_Bit_iterator std::copy_backward<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [226]
[290]    0.0    0.00    0.00     488         std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [290]
-----------------------------------------------
                0.00    0.00     483/483         std::_Niter_base<std::_Bit_iterator>::iterator_type std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator) [578]
[291]    0.0    0.00    0.00     483         xyLoc* std::__uninitialized_copy<true>::__uninit_copy<xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [291]
                0.00    0.00    7290/18725       xyLoc* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<xyLoc>(xyLoc const*, xyLoc const*, xyLoc*) [212]
-----------------------------------------------
                0.00    0.00     483/483         State** std::copy_backward<State**, State**>(State**, State**, State**) [274]
[292]    0.0    0.00    0.00     483         std::_Niter_base<std::_Bit_const_iterator>::iterator_type std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [292]
                0.00    0.00    7290/7290        __gnu_cxx::new_allocator<xyLoc>::max_size() const [221]
-----------------------------------------------
                                   1             main <cycle 2> [120]
                                 470             std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) <cycle 2> [295]
                0.00    0.00       1/12333462     FindGoal(State*) [166]
                0.00    0.00       1/12333462     std::_Bit_reference::operator=(bool) [176]
                0.00    0.00       1/12333462     std::_Bit_reference::operator=(std::_Bit_reference const&) [175]
                0.00    0.00       1/12333462     std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator() [178]
[293]    0.0    0.00    0.00     475         std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                0.00    0.00     472/2387        std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [247]
                0.00    0.00       2/10          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [337]
                0.00    0.00       1/6           __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> __gnu_cxx::__ops::__iter_comp_iter<StateComparator>(StateComparator) [341]
                                   2             std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
                                   1             std::vector<bool, std::allocator<bool> >::begin() <cycle 2> [352]
                                   1             void std::__make_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) <cycle 2> [367]
-----------------------------------------------
                0.00    0.00     472/472         void std::__adjust_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [220]
[294]    0.0    0.00    0.00     472         void std::_Destroy<State**>(State**, State**) [294]
                0.00    0.00      11/488         std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [290]
-----------------------------------------------
                                   1             stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 2> [66]
                                 470             main <cycle 2> [120]
[295]    0.0    0.00    0.00     471         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) <cycle 2> [295]
                0.00    0.00   39151/3505047     std::vector<bool, std::allocator<bool> >::capacity() const [190]
                               39151             __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__max_element<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter) <cycle 2> [41]
                                 470             std::_Vector_base<stats, std::allocator<stats> >::~_Vector_base() <cycle 2> [249]
                                 470             std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                                 470             std::_Vector_base<double, std::allocator<double> >::_Vector_base() <cycle 2> [305]
                                   1             std::vector<double, std::allocator<double> >::push_back(double const&) <cycle 2> [366]
-----------------------------------------------
                                   1             stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 2> [66]
                0.00    0.00     470/12333462     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[296]    0.0    0.00    0.00     471         void std::pop_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator>(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator) <cycle 2> [296]
                0.00    0.00 4278894/4279058     std::_Bit_iterator::operator+(long) const [188]
                                 471             std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
-----------------------------------------------
                0.00    0.00     470/470         __gnu_cxx::__normal_iterator<Experiment*, std::vector<Experiment, std::allocator<Experiment> > >::__normal_iterator(Experiment* const&) [431]
[297]    0.0    0.00    0.00     470         Timer::EndTimer() [297]
-----------------------------------------------
                0.00    0.00     470/470         std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[298]    0.0    0.00    0.00     470         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [298]
-----------------------------------------------
                0.00    0.00     470/470         LoadMap(char const*, std::vector<bool, std::allocator<bool> >&, int&, int&) [2]
[299]    0.0    0.00    0.00     470         __gnu_cxx::__alloc_traits<std::allocator<int> >::_S_select_on_copy(std::allocator<int> const&) [299]
-----------------------------------------------
                0.00    0.00     470/470         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) <cycle 2> [258]
[300]    0.0    0.00    0.00     470         __gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >::__normal_iterator(stats* const&) [300]
-----------------------------------------------
                0.00    0.00     470/470         std::vector<double, std::allocator<double> >::end() [554]
[301]    0.0    0.00    0.00     470         bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [301]
-----------------------------------------------
                0.00    0.00     470/470         LoadMap(char const*, std::vector<bool, std::allocator<bool> >&, int&, int&) [2]
[302]    0.0    0.00    0.00     470         std::vector<int, std::allocator<int> >::begin() const [302]
-----------------------------------------------
                                 470             main <cycle 2> [120]
[303]    0.0    0.00    0.00     470         std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_base(unsigned long, std::allocator<xyLoc> const&) <cycle 2> [303]
                0.00    0.00     470/470         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [304]
                                 940             int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) <cycle 2> [258]
                                 470             std::allocator<double>::~allocator() <cycle 2> [285]
-----------------------------------------------
                0.00    0.00     470/470         std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_base(unsigned long, std::allocator<xyLoc> const&) <cycle 2> [303]
[304]    0.0    0.00    0.00     470         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [304]
-----------------------------------------------
                                 470             std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) <cycle 2> [295]
[305]    0.0    0.00    0.00     470         std::_Vector_base<double, std::allocator<double> >::_Vector_base() <cycle 2> [305]
                                 470             std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 2> [209]
-----------------------------------------------
                0.00    0.00     470/470         void std::_Destroy<double*>(double*, double*) [628]
[306]    0.0    0.00    0.00     470         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [306]
-----------------------------------------------
                0.00    0.00     470/470         std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_impl::_Vector_impl(std::allocator<xyLoc> const&) [110]
[307]    0.0    0.00    0.00     470         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [307]
-----------------------------------------------
                0.00    0.00     470/470         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [123]
[308]    0.0    0.00    0.00     470         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [308]
                0.00    0.00     470/470         std::_Miter_base<double*>::iterator_type std::__miter_base<double*>(double*) [310]
-----------------------------------------------
                0.00    0.00     470/470         Experiment::Experiment(Experiment const&) [107]
[309]    0.0    0.00    0.00     470         std::vector<double, std::allocator<double> >::begin() [309]
-----------------------------------------------
                0.00    0.00     470/470         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [308]
[310]    0.0    0.00    0.00     470         std::_Miter_base<double*>::iterator_type std::__miter_base<double*>(double*) [310]
-----------------------------------------------
                                 470             double* std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<double>(double const*, double const*, double*) <cycle 2> [289]
[311]    0.0    0.00    0.00     470         int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) <cycle 2> [311]
                                 470             std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) <cycle 2> [213]
                                 470             ScenarioLoader::Save(char const*) <cycle 2> [140]
-----------------------------------------------
                0.00    0.00     470/470         std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[312]    0.0    0.00    0.00     470         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [312]
                0.00    0.00     470/470         void std::_Destroy<Experiment>(Experiment*) [314]
-----------------------------------------------
                                 470             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[313]    0.0    0.00    0.00     470         double* std::__copy_move_backward_a<false, double*, double*>(double*, double*, double*) <cycle 2> [313]
                                 470             std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) <cycle 2> [213]
-----------------------------------------------
                0.00    0.00     470/470         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [312]
[314]    0.0    0.00    0.00     470         void std::_Destroy<Experiment>(Experiment*) [314]
-----------------------------------------------
                0.00    0.00     468/468         stats::GetMaxTimestep() [382]
[315]    0.0    0.00    0.00     468         std::vector<stats, std::allocator<stats> >::~vector() [315]
                0.00    0.00   99724/3505047     std::vector<bool, std::allocator<bool> >::capacity() const [190]
-----------------------------------------------
                0.00    0.00     460/460         stats* std::__copy_move_backward_a<false, stats*, stats*>(stats*, stats*, stats*) [139]
[316]    0.0    0.00    0.00     460         __gnu_cxx::new_allocator<stats>::allocate(unsigned long, void const*) [316]
-----------------------------------------------
                0.00    0.00     460/460         std::allocator<xyLoc>::allocator(std::allocator<xyLoc> const&) [489]
[317]    0.0    0.00    0.00     460         stats* std::uninitialized_copy<stats*, stats*>(stats*, stats*, stats*) [317]
-----------------------------------------------
                0.00    0.00      12/176         State::parent() [376]
                0.00    0.00     164/176         std::__fill_bvector(std::_Bit_iterator, std::_Bit_iterator, bool) [8]
[318]    0.0    0.00    0.00     176         std::_Bit_iterator_base::operator!=(std::_Bit_iterator_base const&) const [318]
-----------------------------------------------
                0.00    0.00     156/156         std::_Bit_iterator::operator+(long) const [188]
[319]    0.0    0.00    0.00     156         std::_Bit_iterator::operator+=(long) [319]
-----------------------------------------------
                                  55             std::_Bit_iterator std::__copy_move_backward_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [322]
                                  66             main <cycle 2> [120]
[320]    0.0    0.00    0.00     121         std::_Bit_iterator std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [320]
                0.00    0.00      66/110         xyLoc* std::copy<xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [321]
                                  33             main <cycle 2> [120]
-----------------------------------------------
                0.00    0.00      44/110         std::_Miter_base<std::_Bit_iterator>::iterator_type std::__miter_base<std::_Bit_iterator>(std::_Bit_iterator) [323]
                0.00    0.00      66/110         std::_Bit_iterator std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [320]
[321]    0.0    0.00    0.00     110         xyLoc* std::copy<xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [321]
                0.00    0.00       2/10          std::vector<State*, std::allocator<State*> >::~vector() [336]
-----------------------------------------------
                                  55             std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 2> [7]
[322]    0.0    0.00    0.00      55         std::_Bit_iterator std::__copy_move_backward_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [322]
                                  55             std::_Bit_iterator std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [320]
                                  22             std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [324]
-----------------------------------------------
                0.00    0.00      44/44          main <cycle 2> [120]
[323]    0.0    0.00    0.00      44         std::_Miter_base<std::_Bit_iterator>::iterator_type std::__miter_base<std::_Bit_iterator>(std::_Bit_iterator) [323]
                0.00    0.00      44/110         xyLoc* std::copy<xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [321]
-----------------------------------------------
                                  22             std::_Bit_iterator std::__copy_move_backward_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [322]
[324]    0.0    0.00    0.00      22         std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) <cycle 2> [324]
                                  22             main <cycle 2> [120]
-----------------------------------------------
                0.00    0.00       3/18          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [337]
                0.00    0.00       6/18          void std::make_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator>(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator) [631]
                0.00    0.00       9/18          std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const [326]
[325]    0.0    0.00    0.00      18         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [325]
                0.00    0.00      13/7991        void std::__adjust_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [220]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 2> [18]
[326]    0.0    0.00    0.00      15         std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const [326]
                0.00    0.00       9/18          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [325]
                0.00    0.00       6/7991        void std::__adjust_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [220]
                0.00    0.00       6/12          __gnu_cxx::new_allocator<State*>::allocate(unsigned long, void const*) [330]
                0.00    0.00       3/3           std::_Vector_base<State*, std::allocator<State*> >::_M_get_Tp_allocator() const [350]
-----------------------------------------------
                0.00    0.00       4/13          std::_Bit_iterator std::__copy_move_backward_a<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator) [348]
                0.00    0.00       9/13          __gnu_cxx::new_allocator<unsigned long>::max_size() const [451]
[327]    0.0    0.00    0.00      13         __gnu_cxx::__enable_if<!std::__is_scalar<xyLoc>::__value, xyLoc*>::__type std::__fill_n_a<xyLoc*, unsigned long, xyLoc>(xyLoc*, unsigned long, xyLoc const&) [327]
-----------------------------------------------
                0.00    0.00      13/13          void std::__adjust_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [220]
[328]    0.0    0.00    0.00      13         xyLoc* std::__uninitialized_copy_a<xyLoc*, xyLoc*, xyLoc>(xyLoc*, xyLoc*, xyLoc*, std::allocator<xyLoc>&) [328]
-----------------------------------------------
                0.00    0.00      12/12          State** std::__copy_move_a2<false, State**, State**>(State**, State**, State**) [34]
[329]    0.0    0.00    0.00      12         State::pos() [329]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<bool, std::allocator<bool> >::_M_check_len(unsigned long, char const*) const [326]
                0.00    0.00       6/12          __gnu_cxx::__enable_if<std::__is_scalar<State*>::__value, void>::__type std::__fill_a<State**, State*>(State**, State**, State* const&) [630]
[330]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<State*>::allocate(unsigned long, void const*) [330]
                0.00    0.00       3/10          State** std::copy<State**, State**>(State**, State**, State**) [339]
-----------------------------------------------
                                  11             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
[331]    0.0    0.00    0.00      11         __gnu_cxx::__alloc_traits<std::allocator<stats> >::allocate(std::allocator<stats>&, unsigned long) <cycle 2> [331]
                                  10             std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) <cycle 2> [218]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [156]
